interaction_id,customer_id,restaurant_id,event_type,event_time,source_surface
I0023846,C0482,R0016,add_to_cart,2026-08-22,home
I0023847,C0482,R0140,impression,2026-08-07,search
I0023848,C0482,R0050,add_to_cart,2026-04-22,ai_assistant
I0023849,C0482,R0016,view_menu,2026-07-27,home
I0023850,C0482,R0016,click,2026-02-20,reorder
I0023851,C0482,R0088,impression,2026-05-03,reorder
I0023852,C0482,R0050,impression,2026-01-09,search
I0023853,C0482,R0071,dismiss,2026-06-21,search
I0023854,C0482,R0140,view_menu,2026-02-17,reorder
I0023855,C0482,R0052,click,2026-04-08,offers
I0023856,C0482,R0050,impression,2026-03-30,offers
I0023857,C0482,R0038,add_to_cart,2026-07-18,offers
I0023858,C0482,R0071,impression,2026-07-20,home
I0023859,C0482,R0050,click,2026-07-20,search
I0023860,C0483,R0141,add_to_cart,2026-05-30,offers
I0023861,C0483,R0020,impression,2026-08-13,search
I0023862,C0483,R0138,add_to_cart,2026-08-31,reorder
I0023863,C0483,R0126,click,2026-02-26,ai_assistant
I0023864,C0483,R0092,impression,2026-07-21,search
I0023865,C0483,R0080,order,2026-02-23,search
I0023866,C0483,R0138,click,2026-08-16,offers
I0023867,C0483,R0141,impression,2026-08-12,home
I0023868,C0483,R0131,save,2026-02-23,home
I0023869,C0483,R0043,click,2026-04-26,home
I0023870,C0483,R0079,click,2026-06-12,offers
I0023871,C0483,R0147,click,2026-01-12,home
I0023872,C0483,R0020,add_to_cart,2026-02-10,ai_assistant
I0023873,C0483,R0079,impression,2026-07-20,search
I0023874,C0483,R0079,click,2026-07-02,home
I0023875,C0483,R0043,order,2026-04-08,search
I0023876,C0483,R0138,order,2026-05-27,offers
I0023877,C0483,R0020,click,2026-06-03,search
I0023878,C0483,R0043,view_menu,2026-06-17,search
I0023879,C0483,R0141,impression,2026-02-01,search
I0023880,C0483,R0020,add_to_cart,2026-06-23,search
I0023881,C0483,R0079,add_to_cart,2026-08-12,offers
I0023882,C0483,R0090,view_menu,2026-02-28,home
I0023883,C0483,R0025,click,2026-07-26,ai_assistant
I0023884,C0483,R0049,order,2026-01-18,home
I0023885,C0483,R0126,impression,2026-07-09,offers
I0023886,C0483,R0080,order,2026-03-29,ai_assistant
I0023887,C0483,R0092,view_menu,2026-06-05,offers
I0023888,C0483,R0126,order,2026-01-22,offers
I0023889,C0483,R0025,add_to_cart,2026-02-14,offers
I0023890,C0483,R0147,impression,2026-08-28,reorder
I0023891,C0483,R0025,impression,2026-01-30,ai_assistant
I0023892,C0483,R0090,save,2026-08-21,offers
I0023893,C0483,R0090,view_menu,2026-01-27,ai_assistant
I0023894,C0483,R0021,add_to_cart,2026-05-31,ai_assistant
I0023895,C0483,R0138,view_menu,2026-08-09,ai_assistant
I0023896,C0483,R0079,click,2026-08-23,home
I0023897,C0483,R0138,view_menu,2026-04-18,offers
I0023898,C0484,R0063,save,2026-04-23,search
I0023899,C0484,R0053,impression,2026-04-13,search
I0023900,C0484,R0011,add_to_cart,2026-07-17,ai_assistant
I0023901,C0484,R0116,add_to_cart,2026-09-05,offers
I0023902,C0484,R0142,view_menu,2026-05-07,ai_assistant
I0023903,C0484,R0087,save,2026-01-13,home
I0023904,C0484,R0149,add_to_cart,2026-05-24,ai_assistant
I0023905,C0484,R0051,view_menu,2026-05-04,search
I0023906,C0484,R0053,add_to_cart,2026-03-21,ai_assistant
I0023907,C0484,R0101,impression,2026-02-26,offers
I0023908,C0484,R0120,impression,2026-02-15,ai_assistant
I0023909,C0484,R0145,impression,2026-08-21,reorder
I0023910,C0484,R0055,click,2026-07-20,search
I0023911,C0484,R0073,click,2026-09-03,ai_assistant
I0023912,C0484,R0023,add_to_cart,2026-01-22,search
I0023913,C0484,R0011,click,2026-05-10,reorder
I0023914,C0484,R0135,view_menu,2026-06-20,home
I0023915,C0484,R0073,order,2026-06-19,home
I0023916,C0484,R0034,impression,2026-02-10,reorder
I0023917,C0484,R0100,impression,2026-03-31,ai_assistant
I0023918,C0484,R0011,click,2026-01-31,reorder
I0023919,C0484,R0029,dismiss,2026-06-01,search
I0023920,C0484,R0145,impression,2026-04-06,home
I0023921,C0484,R0142,impression,2026-05-19,search
I0023922,C0484,R0150,impression,2026-05-07,ai_assistant
I0023923,C0484,R0100,impression,2026-08-10,search
I0023924,C0484,R0149,click,2026-02-16,offers
I0023925,C0484,R0001,save,2026-06-27,ai_assistant
I0023926,C0484,R0135,impression,2026-03-15,home
I0023927,C0484,R0146,impression,2026-07-17,offers
I0023928,C0484,R0011,click,2026-08-28,ai_assistant
I0023929,C0484,R0142,add_to_cart,2026-01-07,ai_assistant
I0023930,C0484,R0010,order,2026-08-06,reorder
I0023931,C0484,R0001,order,2026-01-20,offers
I0023932,C0484,R0134,add_to_cart,2026-07-29,reorder
I0023933,C0484,R0145,impression,2026-09-06,ai_assistant
I0023934,C0484,R0010,view_menu,2026-05-06,offers
I0023935,C0484,R0149,click,2026-09-06,offers
I0023936,C0484,R0029,order,2026-07-18,reorder
I0023937,C0484,R0087,dismiss,2026-02-28,home
I0023938,C0484,R0069,order,2026-05-07,home
I0023939,C0484,R0034,add_to_cart,2026-07-02,ai_assistant
I0023940,C0484,R0053,view_menu,2026-01-28,offers
I0023941,C0484,R0076,add_to_cart,2026-03-11,reorder
I0023942,C0484,R0003,impression,2026-08-03,reorder
I0023943,C0484,R0069,order,2026-03-18,search
I0023944,C0484,R0073,click,2026-07-09,home
I0023945,C0484,R0001,add_to_cart,2026-08-19,reorder
I0023946,C0484,R0076,impression,2026-03-12,search
I0023947,C0484,R0118,order,2026-08-23,offers
I0023948,C0484,R0009,view_menu,2026-03-25,offers
I0023949,C0484,R0029,save,2026-07-05,ai_assistant
I0023950,C0484,R0075,impression,2026-07-01,reorder
I0023951,C0484,R0087,view_menu,2026-07-27,ai_assistant
I0023952,C0484,R0001,impression,2026-08-18,search
I0023953,C0485,R0016,click,2026-02-02,reorder
I0023954,C0485,R0091,click,2026-06-28,offers
I0023955,C0485,R0140,impression,2026-05-09,ai_assistant
I0023956,C0485,R0091,impression,2026-09-07,reorder
I0023957,C0485,R0016,impression,2026-02-04,home
I0023958,C0485,R0052,order,2026-01-19,search
I0023959,C0485,R0052,impression,2026-03-30,home
I0023960,C0485,R0042,click,2026-03-26,offers
I0023961,C0485,R0140,order,2026-09-03,reorder
I0023962,C0485,R0016,view_menu,2026-04-20,ai_assistant
I0023963,C0485,R0071,save,2026-08-02,search
I0023964,C0485,R0140,impression,2026-08-11,reorder
I0023965,C0485,R0050,impression,2026-02-11,search
I0023966,C0485,R0140,click,2026-02-06,offers
I0023967,C0485,R0038,view_menu,2026-04-15,home
I0023968,C0485,R0042,view_menu,2026-08-09,search
I0023969,C0485,R0088,impression,2026-08-28,ai_assistant
I0023970,C0485,R0050,impression,2026-01-26,search
I0023971,C0485,R0042,impression,2026-02-07,offers
I0023972,C0485,R0140,click,2026-05-28,search
I0023973,C0485,R0038,view_menu,2026-01-12,reorder
I0023974,C0485,R0088,impression,2026-08-21,search
I0023975,C0485,R0038,impression,2026-04-23,ai_assistant
I0023976,C0485,R0052,impression,2026-04-20,search
I0023977,C0485,R0016,order,2026-03-03,offers
I0023978,C0485,R0052,impression,2026-05-28,home
I0023979,C0485,R0088,impression,2026-02-26,home
I0023980,C0485,R0052,impression,2026-01-25,search
I0023981,C0485,R0038,impression,2026-03-18,offers
I0023982,C0485,R0042,click,2026-02-16,reorder
I0023983,C0485,R0050,click,2026-06-11,offers
I0023984,C0485,R0091,add_to_cart,2026-01-22,offers
I0023985,C0485,R0071,impression,2026-05-09,home
I0023986,C0485,R0050,dismiss,2026-04-25,search
I0023987,C0485,R0091,impression,2026-06-19,reorder
I0023988,C0485,R0038,impression,2026-08-18,search
I0023989,C0485,R0042,impression,2026-08-22,reorder
I0023990,C0485,R0050,view_menu,2026-06-13,reorder
I0023991,C0485,R0050,impression,2026-03-20,ai_assistant
I0023992,C0485,R0016,save,2026-07-12,home
I0023993,C0485,R0052,click,2026-01-11,ai_assistant
I0023994,C0485,R0038,view_menu,2026-06-12,home
I0023995,C0485,R0038,order,2026-08-11,offers
I0023996,C0485,R0088,save,2026-07-17,reorder
I0023997,C0485,R0140,impression,2026-01-03,home
I0023998,C0485,R0016,impression,2026-04-20,search
I0023999,C0485,R0050,add_to_cart,2026-08-16,home
I0024000,C0485,R0091,add_to_cart,2026-06-04,search
I0024001,C0485,R0042,add_to_cart,2026-07-03,ai_assistant
I0024002,C0485,R0050,save,2026-01-11,ai_assistant
I0024003,C0485,R0071,impression,2026-05-12,search
I0024004,C0485,R0071,impression,2026-04-02,reorder
I0024005,C0485,R0091,click,2026-09-05,offers
I0024006,C0485,R0088,impression,2026-04-23,reorder
I0024007,C0485,R0140,view_menu,2026-08-04,reorder
I0024008,C0485,R0016,impression,2026-01-19,search
I0024009,C0485,R0016,impression,2026-04-22,ai_assistant
I0024010,C0485,R0052,click,2026-09-03,ai_assistant
I0024011,C0485,R0050,impression,2026-01-25,offers
I0024012,C0485,R0140,view_menu,2026-01-01,search
I0024013,C0485,R0016,impression,2026-03-02,reorder
I0024014,C0485,R0071,order,2026-04-22,search
I0024015,C0485,R0050,impression,2026-05-18,reorder
I0024016,C0485,R0042,impression,2026-04-21,reorder
I0024017,C0485,R0071,impression,2026-01-15,reorder
I0024018,C0485,R0042,impression,2026-02-15,offers
I0024019,C0485,R0038,click,2026-02-27,search
I0024020,C0485,R0091,impression,2026-09-08,offers
I0024021,C0485,R0071,impression,2026-06-06,reorder
I0024022,C0486,R0137,dismiss,2026-04-30,search
I0024023,C0486,R0057,impression,2026-08-22,ai_assistant
I0024024,C0486,R0057,impression,2026-05-02,ai_assistant
I0024025,C0486,R0065,view_menu,2026-01-05,home
I0024026,C0486,R0059,save,2026-02-22,home
I0024027,C0486,R0146,add_to_cart,2026-02-08,search
I0024028,C0486,R0009,dismiss,2026-05-09,home
I0024029,C0486,R0076,click,2026-07-19,offers
I0024030,C0486,R0149,view_menu,2026-03-31,ai_assistant
I0024031,C0486,R0034,click,2026-03-13,reorder
I0024032,C0486,R0075,add_to_cart,2026-04-11,search
I0024033,C0486,R0150,view_menu,2026-05-11,offers
I0024034,C0486,R0118,view_menu,2026-03-22,offers
I0024035,C0486,R0134,impression,2026-07-15,home
I0024036,C0486,R0145,dismiss,2026-05-14,home
I0024037,C0486,R0034,add_to_cart,2026-03-01,reorder
I0024038,C0486,R0113,click,2026-07-05,search
I0024039,C0486,R0001,impression,2026-03-13,home
I0024040,C0486,R0113,dismiss,2026-06-30,ai_assistant
I0024041,C0486,R0087,order,2026-02-04,offers
I0024042,C0486,R0075,impression,2026-01-21,offers
I0024043,C0486,R0137,view_menu,2026-05-27,offers
I0024044,C0487,R0109,view_menu,2026-06-27,offers
I0024045,C0487,R0084,impression,2026-04-29,offers
I0024046,C0487,R0014,dismiss,2026-01-21,search
I0024047,C0487,R0039,impression,2026-04-13,search
I0024048,C0487,R0002,impression,2026-07-25,ai_assistant
I0024049,C0487,R0002,click,2026-05-14,home
I0024050,C0487,R0015,click,2026-08-12,search
I0024051,C0487,R0098,add_to_cart,2026-08-15,search
I0024052,C0487,R0127,impression,2026-06-19,search
I0024053,C0487,R0117,order,2026-01-12,ai_assistant
I0024054,C0487,R0054,impression,2026-08-23,search
I0024055,C0487,R0028,click,2026-01-17,ai_assistant
I0024056,C0487,R0017,save,2026-07-23,offers
I0024057,C0487,R0054,impression,2026-02-28,offers
I0024058,C0487,R0002,add_to_cart,2026-07-17,search
I0024059,C0487,R0078,click,2026-03-12,offers
I0024060,C0487,R0115,click,2026-03-03,offers
I0024061,C0487,R0121,save,2026-03-14,search
I0024062,C0487,R0017,impression,2026-06-18,search
I0024063,C0487,R0127,click,2026-04-19,home
I0024064,C0487,R0096,impression,2026-07-06,reorder
I0024065,C0487,R0004,impression,2026-03-30,reorder
I0024066,C0487,R0017,add_to_cart,2026-02-22,ai_assistant
I0024067,C0487,R0098,impression,2026-07-30,offers
I0024068,C0487,R0064,save,2026-02-19,offers
I0024069,C0487,R0106,impression,2026-08-05,ai_assistant
I0024070,C0487,R0026,dismiss,2026-05-10,ai_assistant
I0024071,C0487,R0017,view_menu,2026-09-06,reorder
I0024072,C0487,R0041,dismiss,2026-07-15,ai_assistant
I0024073,C0487,R0127,view_menu,2026-01-11,offers
I0024074,C0487,R0064,dismiss,2026-03-05,offers
I0024075,C0487,R0039,impression,2026-08-27,offers
I0024076,C0487,R0095,order,2026-01-08,reorder
I0024077,C0487,R0015,click,2026-03-25,reorder
I0024078,C0487,R0041,click,2026-05-23,offers
I0024079,C0487,R0096,view_menu,2026-02-08,home
I0024080,C0487,R0117,order,2026-02-08,ai_assistant
I0024081,C0487,R0015,impression,2026-07-20,ai_assistant
I0024082,C0487,R0017,view_menu,2026-08-19,search
I0024083,C0487,R0014,impression,2026-05-22,ai_assistant
I0024084,C0487,R0115,impression,2026-07-18,search
I0024085,C0487,R0115,view_menu,2026-03-01,offers
I0024086,C0487,R0026,impression,2026-04-13,home
I0024087,C0487,R0015,view_menu,2026-05-22,ai_assistant
I0024088,C0487,R0095,impression,2026-07-26,search
I0024089,C0487,R0014,impression,2026-08-16,search
I0024090,C0487,R0002,click,2026-08-08,ai_assistant
I0024091,C0487,R0085,order,2026-06-29,ai_assistant
I0024092,C0487,R0097,click,2026-07-10,home
I0024093,C0487,R0130,view_menu,2026-03-13,home
I0024094,C0487,R0106,view_menu,2026-01-01,reorder
I0024095,C0487,R0004,order,2026-07-18,home
I0024096,C0487,R0017,impression,2026-03-31,search
I0024097,C0487,R0117,impression,2026-04-02,search
I0024098,C0487,R0117,order,2026-06-28,reorder
I0024099,C0487,R0130,click,2026-07-01,reorder
I0024100,C0487,R0045,click,2026-08-10,search
I0024101,C0487,R0115,add_to_cart,2026-02-17,reorder
I0024102,C0487,R0085,click,2026-04-12,reorder
I0024103,C0487,R0039,impression,2026-08-06,offers
I0024104,C0487,R0062,impression,2026-07-27,reorder
I0024105,C0487,R0004,view_menu,2026-05-11,home
I0024106,C0487,R0127,click,2026-04-24,ai_assistant
I0024107,C0487,R0127,click,2026-01-03,reorder
I0024108,C0487,R0130,dismiss,2026-05-09,ai_assistant
I0024109,C0487,R0028,impression,2026-01-21,ai_assistant
I0024110,C0487,R0054,impression,2026-01-17,offers
I0024111,C0487,R0039,click,2026-08-24,reorder
I0024112,C0487,R0115,impression,2026-01-02,offers
I0024113,C0487,R0106,impression,2026-02-03,reorder
I0024114,C0487,R0062,view_menu,2026-07-08,ai_assistant
I0024115,C0487,R0062,dismiss,2026-05-05,offers
I0024116,C0487,R0085,add_to_cart,2026-05-26,ai_assistant
I0024117,C0487,R0015,impression,2026-07-11,ai_assistant
I0024118,C0487,R0117,impression,2026-09-05,offers
I0024119,C0487,R0127,click,2026-01-18,reorder
I0024120,C0487,R0121,save,2026-08-03,reorder
I0024121,C0487,R0054,view_menu,2026-08-27,reorder
I0024122,C0488,R0095,order,2026-06-02,search
I0024123,C0488,R0085,click,2026-03-30,ai_assistant
I0024124,C0488,R0054,save,2026-08-26,home
I0024125,C0488,R0041,impression,2026-01-22,reorder
I0024126,C0488,R0095,impression,2026-03-13,search
I0024127,C0488,R0004,save,2026-04-09,offers
I0024128,C0488,R0041,impression,2026-02-14,ai_assistant
I0024129,C0488,R0095,add_to_cart,2026-07-26,home
I0024130,C0488,R0085,impression,2026-04-23,ai_assistant
I0024131,C0488,R0064,impression,2026-07-23,ai_assistant
I0024132,C0488,R0017,order,2026-05-11,search
I0024133,C0488,R0028,impression,2026-05-25,reorder
I0024134,C0488,R0078,view_menu,2026-04-06,search
I0024135,C0488,R0102,add_to_cart,2026-02-16,reorder
I0024136,C0488,R0026,impression,2026-06-06,reorder
I0024137,C0488,R0017,dismiss,2026-02-23,home
I0024138,C0488,R0064,impression,2026-02-26,home
I0024139,C0488,R0026,impression,2026-07-25,search
I0024140,C0488,R0127,click,2026-05-09,offers
I0024141,C0488,R0014,impression,2026-06-23,reorder
I0024142,C0488,R0109,click,2026-02-09,search
I0024143,C0488,R0109,impression,2026-05-12,offers
I0024144,C0488,R0109,impression,2026-03-27,ai_assistant
I0024145,C0488,R0106,dismiss,2026-05-26,search
I0024146,C0488,R0127,impression,2026-01-24,search
I0024147,C0488,R0041,impression,2026-07-12,reorder
I0024148,C0488,R0102,view_menu,2026-03-23,search
I0024149,C0488,R0026,impression,2026-09-04,reorder
I0024150,C0488,R0045,click,2026-04-09,reorder
I0024151,C0488,R0015,impression,2026-03-20,ai_assistant
I0024152,C0488,R0004,add_to_cart,2026-04-28,home
I0024153,C0488,R0014,click,2026-06-15,offers
I0024154,C0488,R0054,impression,2026-06-08,search
I0024155,C0488,R0102,dismiss,2026-07-01,home
I0024156,C0488,R0095,impression,2026-01-09,home
I0024157,C0488,R0054,click,2026-06-22,home
I0024158,C0488,R0039,impression,2026-07-12,offers
I0024159,C0488,R0026,impression,2026-03-20,home
I0024160,C0488,R0015,add_to_cart,2026-02-22,ai_assistant
I0024161,C0488,R0002,dismiss,2026-04-19,home
I0024162,C0488,R0117,impression,2026-03-18,offers
I0024163,C0488,R0109,impression,2026-07-28,offers
I0024164,C0488,R0014,save,2026-01-13,search
I0024165,C0488,R0109,impression,2026-06-29,reorder
I0024166,C0488,R0096,impression,2026-08-14,search
I0024167,C0488,R0015,view_menu,2026-04-22,home
I0024168,C0488,R0026,click,2026-07-18,offers
I0024169,C0488,R0106,click,2026-02-27,ai_assistant
I0024170,C0488,R0102,add_to_cart,2026-07-27,search
I0024171,C0488,R0062,save,2026-04-02,ai_assistant
I0024172,C0488,R0096,click,2026-04-03,ai_assistant
I0024173,C0488,R0028,impression,2026-07-30,search
I0024174,C0488,R0115,click,2026-05-18,reorder
I0024175,C0488,R0039,impression,2026-08-17,reorder
I0024176,C0488,R0017,impression,2026-08-07,search
I0024177,C0488,R0121,impression,2026-04-16,offers
I0024178,C0488,R0109,click,2026-05-24,reorder
I0024179,C0488,R0078,impression,2026-08-13,offers
I0024180,C0488,R0117,view_menu,2026-02-07,ai_assistant
I0024181,C0488,R0078,add_to_cart,2026-04-07,reorder
I0024182,C0488,R0127,impression,2026-01-24,offers
I0024183,C0489,R0132,impression,2026-03-01,ai_assistant
I0024184,C0489,R0132,click,2026-02-25,home
I0024185,C0489,R0128,add_to_cart,2026-09-01,reorder
I0024186,C0489,R0128,impression,2026-07-24,reorder
I0024187,C0489,R0082,impression,2026-05-14,search
I0024188,C0489,R0132,click,2026-02-11,search
I0024189,C0489,R0082,impression,2026-07-08,home
I0024190,C0489,R0128,click,2026-08-21,search
I0024191,C0489,R0047,add_to_cart,2026-05-26,reorder
I0024192,C0489,R0047,impression,2026-08-20,reorder
I0024193,C0489,R0082,order,2026-06-29,home
I0024194,C0489,R0128,click,2026-06-16,reorder
I0024195,C0489,R0128,click,2026-07-15,home
I0024196,C0489,R0047,view_menu,2026-07-05,offers
I0024197,C0489,R0082,impression,2026-03-11,home
I0024198,C0489,R0082,view_menu,2026-03-25,home
I0024199,C0489,R0132,click,2026-01-30,search
I0024200,C0489,R0047,view_menu,2026-02-05,search
I0024201,C0489,R0047,dismiss,2026-04-15,ai_assistant
I0024202,C0489,R0082,click,2026-02-03,ai_assistant
I0024203,C0489,R0082,click,2026-07-12,home
I0024204,C0489,R0128,dismiss,2026-05-03,ai_assistant
I0024205,C0489,R0082,dismiss,2026-01-15,ai_assistant
I0024206,C0489,R0132,click,2026-06-29,ai_assistant
I0024207,C0489,R0128,impression,2026-02-24,ai_assistant
I0024208,C0489,R0047,impression,2026-01-13,reorder
I0024209,C0489,R0047,impression,2026-05-12,ai_assistant
I0024210,C0489,R0047,dismiss,2026-01-19,search
I0024211,C0489,R0082,impression,2026-07-14,offers
I0024212,C0489,R0128,click,2026-05-04,offers
I0024213,C0489,R0082,impression,2026-04-18,home
I0024214,C0489,R0082,impression,2026-01-12,offers
I0024215,C0489,R0132,view_menu,2026-07-28,ai_assistant
I0024216,C0489,R0047,click,2026-09-06,search
I0024217,C0489,R0047,impression,2026-04-08,home
I0024218,C0489,R0082,impression,2026-03-04,reorder
I0024219,C0489,R0047,view_menu,2026-04-25,home
I0024220,C0489,R0128,impression,2026-05-16,offers
I0024221,C0489,R0047,impression,2026-08-15,search
I0024222,C0489,R0047,impression,2026-06-24,ai_assistant
I0024223,C0489,R0128,dismiss,2026-01-28,offers
I0024224,C0489,R0132,click,2026-03-12,offers
I0024225,C0489,R0128,impression,2026-01-06,home
I0024226,C0489,R0082,dismiss,2026-08-15,search
I0024227,C0489,R0128,impression,2026-07-27,offers
I0024228,C0489,R0132,click,2026-04-15,home
I0024229,C0489,R0132,click,2026-01-15,home
I0024230,C0489,R0132,impression,2026-05-03,search
I0024231,C0489,R0047,impression,2026-07-17,ai_assistant
I0024232,C0489,R0132,impression,2026-08-29,ai_assistant
I0024233,C0489,R0128,add_to_cart,2026-02-06,home
I0024234,C0489,R0132,dismiss,2026-06-06,ai_assistant
I0024235,C0489,R0047,impression,2026-01-30,reorder
I0024236,C0489,R0082,save,2026-08-12,home
I0024237,C0489,R0128,order,2026-07-05,ai_assistant
I0024238,C0489,R0082,add_to_cart,2026-01-16,ai_assistant
I0024239,C0489,R0132,impression,2026-04-18,offers
I0024240,C0489,R0132,impression,2026-08-16,ai_assistant
I0024241,C0489,R0047,click,2026-02-12,ai_assistant
I0024242,C0489,R0047,view_menu,2026-06-20,home
I0024243,C0489,R0132,view_menu,2026-01-26,ai_assistant
I0024244,C0489,R0082,click,2026-05-23,home
I0024245,C0489,R0082,order,2026-09-04,search
I0024246,C0489,R0128,save,2026-03-21,home
I0024247,C0489,R0082,impression,2026-03-26,offers
I0024248,C0489,R0047,impression,2026-02-27,search
I0024249,C0489,R0082,impression,2026-08-14,ai_assistant
I0024250,C0489,R0082,click,2026-05-06,search
I0024251,C0489,R0128,impression,2026-09-07,home
I0024252,C0489,R0082,impression,2026-08-14,home
I0024253,C0489,R0047,impression,2026-01-07,ai_assistant
I0024254,C0489,R0047,impression,2026-01-14,ai_assistant
I0024255,C0490,R0079,impression,2026-08-19,ai_assistant
I0024256,C0490,R0020,impression,2026-07-17,reorder
I0024257,C0490,R0092,impression,2026-07-25,ai_assistant
I0024258,C0490,R0025,click,2026-02-19,reorder
I0024259,C0490,R0131,order,2026-04-23,ai_assistant
I0024260,C0490,R0092,impression,2026-04-18,home
I0024261,C0490,R0025,view_menu,2026-06-03,search
I0024262,C0490,R0131,impression,2026-05-25,search
I0024263,C0490,R0092,impression,2026-05-29,ai_assistant
I0024264,C0490,R0021,click,2026-02-23,home
I0024265,C0490,R0025,impression,2026-09-02,ai_assistant
I0024266,C0490,R0138,impression,2026-01-02,home
I0024267,C0490,R0079,impression,2026-01-25,offers
I0024268,C0490,R0020,impression,2026-02-26,search
I0024269,C0490,R0025,click,2026-05-29,home
I0024270,C0490,R0020,view_menu,2026-03-22,ai_assistant
I0024271,C0490,R0138,click,2026-07-27,reorder
I0024272,C0490,R0043,view_menu,2026-07-27,reorder
I0024273,C0490,R0126,view_menu,2026-02-05,search
I0024274,C0490,R0126,impression,2026-05-05,offers
I0024275,C0490,R0126,order,2026-08-11,home
I0024276,C0490,R0143,impression,2026-06-23,reorder
I0024277,C0490,R0043,order,2026-05-25,ai_assistant
I0024278,C0490,R0131,impression,2026-08-08,offers
I0024279,C0490,R0025,click,2026-01-21,search
I0024280,C0490,R0138,impression,2026-02-12,offers
I0024281,C0490,R0126,view_menu,2026-01-10,ai_assistant
I0024282,C0490,R0126,view_menu,2026-07-28,search
I0024283,C0490,R0141,order,2026-08-04,reorder
I0024284,C0490,R0147,click,2026-06-24,search
I0024285,C0490,R0147,save,2026-02-17,search
I0024286,C0490,R0020,click,2026-01-11,home
I0024287,C0490,R0025,order,2026-03-25,reorder
I0024288,C0490,R0049,impression,2026-01-14,reorder
I0024289,C0490,R0090,add_to_cart,2026-04-19,home
I0024290,C0490,R0049,impression,2026-06-28,ai_assistant
I0024291,C0490,R0020,order,2026-04-23,offers
I0024292,C0490,R0131,order,2026-08-30,search
I0024293,C0490,R0079,view_menu,2026-01-07,ai_assistant
I0024294,C0490,R0025,view_menu,2026-03-11,ai_assistant
I0024295,C0490,R0092,view_menu,2026-05-04,home
I0024296,C0490,R0079,click,2026-06-30,ai_assistant
I0024297,C0490,R0141,click,2026-02-27,offers
I0024298,C0490,R0092,click,2026-06-11,search
I0024299,C0490,R0020,impression,2026-06-04,search
I0024300,C0490,R0080,impression,2026-04-11,offers
I0024301,C0490,R0147,impression,2026-09-05,offers
I0024302,C0491,R0047,impression,2026-05-04,home
I0024303,C0491,R0082,click,2026-08-27,ai_assistant
I0024304,C0491,R0128,dismiss,2026-08-20,reorder
I0024305,C0491,R0128,save,2026-01-30,search
I0024306,C0491,R0132,add_to_cart,2026-02-04,offers
I0024307,C0491,R0047,click,2026-02-01,ai_assistant
I0024308,C0491,R0132,add_to_cart,2026-08-08,ai_assistant
I0024309,C0491,R0128,view_menu,2026-03-28,search
I0024310,C0491,R0128,impression,2026-02-04,reorder
I0024311,C0491,R0128,impression,2026-07-09,search
I0024312,C0491,R0128,impression,2026-03-07,home
I0024313,C0491,R0132,impression,2026-07-19,offers
I0024314,C0491,R0047,impression,2026-05-05,search
I0024315,C0491,R0132,impression,2026-04-02,home
I0024316,C0491,R0047,view_menu,2026-03-23,home
I0024317,C0491,R0047,click,2026-05-16,home
I0024318,C0491,R0132,impression,2026-06-22,offers
I0024319,C0491,R0128,view_menu,2026-02-21,search
I0024320,C0491,R0047,impression,2026-02-01,offers
I0024321,C0491,R0047,impression,2026-05-24,ai_assistant
I0024322,C0491,R0132,impression,2026-04-03,reorder
I0024323,C0491,R0082,view_menu,2026-08-17,search
I0024324,C0491,R0082,add_to_cart,2026-05-05,home
I0024325,C0491,R0132,view_menu,2026-07-21,search
I0024326,C0491,R0082,impression,2026-02-21,home
I0024327,C0491,R0132,dismiss,2026-01-29,home
I0024328,C0491,R0128,impression,2026-03-05,search
I0024329,C0491,R0047,impression,2026-05-31,home
I0024330,C0491,R0128,impression,2026-03-21,search
I0024331,C0491,R0082,click,2026-06-03,home
I0024332,C0491,R0128,click,2026-02-25,search
I0024333,C0491,R0047,dismiss,2026-05-17,search
I0024334,C0491,R0082,impression,2026-01-14,home
I0024335,C0492,R0074,add_to_cart,2026-08-02,reorder
I0024336,C0492,R0044,click,2026-07-24,offers
I0024337,C0492,R0019,view_menu,2026-05-09,search
I0024338,C0492,R0019,impression,2026-07-19,home
I0024339,C0492,R0112,add_to_cart,2026-06-24,offers
I0024340,C0492,R0036,impression,2026-02-13,offers
I0024341,C0492,R0122,click,2026-03-01,home
I0024342,C0492,R0022,save,2026-03-12,ai_assistant
I0024343,C0492,R0074,order,2026-07-21,home
I0024344,C0492,R0056,impression,2026-07-24,ai_assistant
I0024345,C0492,R0112,impression,2026-08-21,search
I0024346,C0492,R0033,click,2026-04-05,search
I0024347,C0492,R0019,click,2026-06-13,home
I0024348,C0492,R0036,impression,2026-01-30,reorder
I0024349,C0492,R0005,add_to_cart,2026-02-20,reorder
I0024350,C0492,R0144,save,2026-08-24,offers
I0024351,C0492,R0040,impression,2026-08-21,search
I0024352,C0492,R0103,impression,2026-01-21,reorder
I0024353,C0492,R0144,view_menu,2026-08-04,home
I0024354,C0492,R0048,order,2026-01-24,reorder
I0024355,C0492,R0044,add_to_cart,2026-08-25,search
I0024356,C0492,R0040,add_to_cart,2026-07-24,ai_assistant
I0024357,C0492,R0112,dismiss,2026-02-19,search
I0024358,C0492,R0056,click,2026-02-16,reorder
I0024359,C0493,R0034,view_menu,2026-06-13,home
I0024360,C0493,R0010,dismiss,2026-08-09,home
I0024361,C0493,R0051,save,2026-06-28,search
